mod_id,mod_version,jar,class_name,method,method_desc,pc,opcode,kind,callee_owner,callee_name,callee_desc,target_kind,entity_target,requests_search,inside_navigation,tick_driven,tick_evidence,cadence,tick_reason,method_checks_nav_state,throttle_hint,in_iterator_loop,mixin_targets
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/BabyCuriosityGoal,start,()V,43,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,on_start,Goal.start,False,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/BabyCuriosityGoal,start,()V,100,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,on_start,Goal.start,False,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/BeggingGoal,tick,()V,54,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,True,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/EatGroundFoodGoal,start,()V,22,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,on_start,Goal.start,False,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/EatGroundFoodGoal,tick,()V,70,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/PersonalityFollowOwnerGoal,tick,()V,320,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,True,True,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/PersonalityFollowOwnerGoal,tick,()V,466,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,True,True,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/SmallFightGoal,tick,()V,49,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/WildWolfPackWarGoal,tick,()V,21,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/WildWolfTerritorialGoal,tick,()V,98,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,True,True,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/WildWolfTerritorialGoal,tick,()V,354,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,True,True,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/WolfFetchGoal,tick,()V,45,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/WolfFetchGoal,tick,()V,116,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/WolfGuardGoal,tick,()V,765,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,True,True,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/WolfGuardGoal,tick,()V,1024,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,True,True,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/WolfGuardGoal,tick,()V,1710,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,True,True,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/WolfStormAnxietyGoal,start,()V,54,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,on_start,Goal.start,False,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/ai/ZoomiesGoal,runRandomly,()V,99,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,same_class,every_tick,via tick <- Goal.tick,False,False,False,
vanilla-outsider-better-dogs,3.7.1+A-26.1.2,mods/vanilla-outsider-better-dogs-3.7.1+A-26.1.2.jar,net/vanillaoutsider/betterdogs/mixin/WolfSafetyMixin,betterdogs$checkTargetCliffSafety,()V,234,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,same_class,every_tick,via betterdogs$onTickSafety <- mixin@Entity.tick,True,False,False,net/minecraft/world/entity/animal/wolf/Wolf
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/BountyChaseGoal,tick,()V,53,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,True,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/CeilingCrawlGoal,tick,()V,72,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/ExtendedMobTacticGoal,start,()V,83,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,on_start,Goal.start,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/GolemDefendGoal,tick,()V,114,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/GolemDefendGoal,tick,()V,132,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/HoglinStampedeGoal,start,()V,109,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,on_start,Goal.start,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/MountJockeyGoal,tick,()V,58,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/PressureUnreachableGoal,doStackClimb,(Lnet/minecraft/world/entity/LivingEntity;)Z,70,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,same_class,on_start,via start <- Goal.start,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/SeekShelterGoal,start,()V,42,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,on_start,Goal.start,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/SkeletonPerchGoal,start,()V,47,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,on_start,Goal.start,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/SlimeSurgeGoal,start,()V,89,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,on_start,Goal.start,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/SpiderRainShelterGoal,start,()V,40,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,on_start,Goal.start,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/SquadGoal,moveTo,(Lnet/minecraft/core/BlockPos;)Z,34,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,cross_class,on_start,via ZombieHordeGoal#start <- Goal.start,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/WaterCommitGoal,start,()V,39,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,on_start,Goal.start,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/ai/goal/ZombiePackGoal,start,()V,49,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,on_start,Goal.start,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/illager/IllagerGrudgeSystem,directVengeancePursuit,(Lnet/minecraft/world/entity/Mob;Lnet/minecraft/server/level/ServerPlayer;)V,33,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,False,,,,False,False,False,
warband,1.3.2,mods/warband-1.3.2.jar,com/warband/spawn/AntiFarmDirector,inspect,(Lnet/minecraft/server/level/ServerLevel;Lnet/minecraft/world/entity/Mob;)V,262,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,False,,,,False,False,False,
yungscavebiomes,26.1.2-Fabric-4.1.0,mods/YungsCaveBiomes-26.1.2-Fabric-4.1.0.jar,com/yungnickyoung/minecraft/yungscavebiomes/entity/sand_snapper/goal/BuryLootGoal,tick,()V,255,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,True,False,False,
yungscavebiomes,26.1.2-Fabric-4.1.0,mods/YungsCaveBiomes-26.1.2-Fabric-4.1.0.jar,com/yungnickyoung/minecraft/yungscavebiomes/entity/sand_snapper/goal/EatPeachGoal,start,()V,28,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,on_start,Goal.start,False,False,False,
yungscavebiomes,26.1.2-Fabric-4.1.0,mods/YungsCaveBiomes-26.1.2-Fabric-4.1.0.jar,com/yungnickyoung/minecraft/yungscavebiomes/entity/sand_snapper/goal/EatPeachGoal,tick,()V,62,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,True,False,False,
yungscavebiomes,26.1.2-Fabric-4.1.0,mods/YungsCaveBiomes-26.1.2-Fabric-4.1.0.jar,com/yungnickyoung/minecraft/yungscavebiomes/entity/sand_snapper/goal/EatPricklyPeachCactusGoal,start,()V,45,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,on_start,Goal.start,False,False,False,
yungscavebiomes,26.1.2-Fabric-4.1.0,mods/YungsCaveBiomes-26.1.2-Fabric-4.1.0.jar,com/yungnickyoung/minecraft/yungscavebiomes/entity/sand_snapper/goal/EatPricklyPeachCactusGoal,tick,()V,85,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,True,False,False,
yungscavebiomes,26.1.2-Fabric-4.1.0,mods/YungsCaveBiomes-26.1.2-Fabric-4.1.0.jar,com/yungnickyoung/minecraft/yungscavebiomes/entity/sand_snapper/goal/GiftLootGoal,tick,()V,254,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(DDDD)Z,coords,False,True,False,True,direct,every_tick,Goal.tick,True,False,False,
yungscavebiomes,26.1.2-Fabric-4.1.0,mods/YungsCaveBiomes-26.1.2-Fabric-4.1.0.jar,com/yungnickyoung/minecraft/yungscavebiomes/entity/sand_snapper/goal/RunFromPlayerGoal,canUse,()Z,150,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,createPath,(DDDI)Lnet/minecraft/world/level/pathfinder/Path;,coords,False,True,False,True,direct,every_tick,Goal.canUse,False,False,False,
yungscavebiomes,26.1.2-Fabric-4.1.0,mods/YungsCaveBiomes-26.1.2-Fabric-4.1.0.jar,com/yungnickyoung/minecraft/yungscavebiomes/entity/sand_snapper/goal/RunFromPlayerGoal,start,()V,12,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/level/pathfinder/Path;D)Z,path,False,False,False,True,direct,on_start,Goal.start,False,False,False,
yungscavebiomes,26.1.2-Fabric-4.1.0,mods/YungsCaveBiomes-26.1.2-Fabric-4.1.0.jar,com/yungnickyoung/minecraft/yungscavebiomes/entity/sand_snapper/goal/RunFromPlayerGoal,tick,()V,160,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,createPath,(DDDI)Lnet/minecraft/world/level/pathfinder/Path;,coords,False,True,False,True,direct,every_tick,Goal.tick,False,True,False,
yungscavebiomes,26.1.2-Fabric-4.1.0,mods/YungsCaveBiomes-26.1.2-Fabric-4.1.0.jar,com/yungnickyoung/minecraft/yungscavebiomes/entity/sand_snapper/goal/RunFromPlayerGoal,tick,()V,178,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/level/pathfinder/Path;D)Z,path,False,False,False,True,direct,every_tick,Goal.tick,False,True,False,
yungscavebiomes,26.1.2-Fabric-4.1.0,mods/YungsCaveBiomes-26.1.2-Fabric-4.1.0.jar,com/yungnickyoung/minecraft/yungscavebiomes/entity/sand_snapper/goal/SnapperTemptGoal,tick,()V,88,invokevirtual,navigation,net/minecraft/world/entity/ai/navigation/PathNavigation,moveTo,(Lnet/minecraft/world/entity/Entity;D)Z,entity,True,True,False,True,direct,every_tick,Goal.tick,True,False,False,
